FinalWgt,CR1,CR2,KWR3,CR4,CR5,KWR6,CR7,CR8,CR9,CR10,CR11,CR12,CR13,CR14,KWR15,CR16,CR17,CR18,CR19,CR20,CR21,CR22,CR23,CR24,CR25,CR26,KWR27,CR28,CR29,CR30,CR31,CR32,CR33,CR34,CR35,CR36,CR37,CR38,CR39,CR40,CR41,CR42,CR43,CR44,CR45,CR46,CR47,CR48,CR49,CR50,CR51,CR52,CR53,CR54,CR55,KWR56,Stratum,PSU
22.43632057,1,5,4,4,5,3,3,2,1,1,1,1,1,1,1,1,2,2,1,2,2,4,4,3,1,4,3,2,1,2,4,4,3,5,4,2,4,2,2,4,4,4,2,2,2,2,1,2,3,3,2,3,1,4,1,1,200902007,14
22.43632057,1,6,4,6,4,3,3,1,5,2,2,3,2,1,1,2,2,2,2,1,3,3,2,2,3,4,4,3,1,3,4,4,3,1,4,,2,4,4,1,4,3,3,2,2,2,1,3,1,1,1,1,2,5,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,1,1,2,1,1,1,1,3,2,2,3,2,2,3,4,4,2,1,1,1,2,2,3,4,4,4,1,1,1,1,1,1,1,1,1,1,4,2,2,2,1,2,3,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,3,4,4,2,1,1,1,1,2,2,4,4,4,1,1,2,1,1,1,1,1,1,2,2,2,2,3,2,3,3,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,2,2,1,1,1,3,3,1,4,4,1,5,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,2,3,1,1,1,1,1,3,4,4,1,2,1,1,1,1,1,1,1,1,3,2,2,1,1,1,2,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,2,2,1,2,3,2,3,3,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2,1,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,1,2,2,2,2,1,4,4,4,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,1,3,2,1,2,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,3,3,1,4,4,1,1,1,1,1,1,1,1,1,2,3,2,2,1,1,2,3,2,1,1,3,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,2,2,4,4,2,1,1,1,1,3,4,4,4,4,3,4,1,1,1,1,1,1,1,2,3,3,2,2,3,2,3,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,2,2,2,4,4,2,1,2,2,2,3,3,2,4,4,3,5,1,1,1,1,1,1,1,1,2,3,2,1,1,1,2,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,4,4,4,4,1,3,1,1,1,1,1,1,1,1,1,3,2,2,3,2,2,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,2,3,2,4,4,1,1,1,1,1,2,1,3,4,4,4,5,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,4,1,1,200902007,14
22.43632057,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,,4,4,1,1,1,1,1,1,2,,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,4,1,1,200902007,14
31.60739198,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,4,4,2,2,3,1,3,3,3,4,4,4,3,1,1,1,3,3,3,2,3,2,2,1,2,2,2,2,1,2,1,2,4,1,2,200902007,14
31.60739198,1,2,2,3,5,2,1,2,1,1,1,1,1,1,3,1,2,2,2,2,3,4,4,2,2,1,1,1,5,3,2,1,1,2,1,1,1,1,4,1,4,4,2,4,3,1,2,1,2,3,2,1,2,3,1,2,200902007,14
31.60739198,1,4,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,4,2,2,2,2,2,2,4,4,4,2,2,1,3,2,3,1,1,1,3,2,2,1,3,3,3,2,1,1,1,5,1,2,200902007,14
31.60739198,1,5,,,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,2,1,1,4,1,2,200902007,14
31.60739198,1,5,2,2,5,3,1,1,5,2,1,1,1,2,1,1,2,3,2,3,3,4,4,2,2,3,1,2,1,3,3,4,4,4,4,2,3,3,3,2,2,3,1,1,2,2,2,2,2,4,2,1,1,4,1,2,200902007,14
31.60739198,1,5,3,4,2,3,3,1,6,3,4,3,2,1,3,2,2,3,3,2,,4,4,3,2,1,1,2,3,3,2,1,3,1,5,1,3,3,4,3,1,5,1,2,3,2,1,1,,1,2,1,2,5,1,2,200902007,14
31.60739198,1,6,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,2,2,4,4,2,1,2,1,1,2,3,4,4,4,2,2,1,1,1,1,1,1,3,1,3,2,1,1,1,2,2,2,1,1,5,1,2,200902007,14
31.60739198,1,6,1,1,1,8,1,1,6,1,1,2,1,3,3,2,2,3,3,1,2,4,4,1,2,3,3,1,2,2,3,3,3,5,1,1,2,2,2,2,2,1,2,2,3,2,2,2,2,3,2,1,1,5,1,2,200902007,14
31.60739198,1,6,2,4,5,2,3,2,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,2,1,3,2,3,1,3,3,4,4,1,3,,1,1,4,2,1,3,1,2,2,2,2,1,2,3,2,1,1,5,1,2,200902007,14
31.60739198,1,6,7,6,2,2,3,1,6,2,3,6,2,1,1,1,1,1,2,,2,4,4,4,3,4,3,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1,1,1,1,4,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,3,4,4,2,1,1,1,2,3,3,4,4,4,5,5,1,1,1,1,1,1,1,1,3,2,2,2,1,3,4,2,1,1,5,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,4,4,2,2,1,1,1,3,3,4,4,4,1,4,2,1,1,1,1,1,3,2,2,3,2,2,2,3,2,2,1,1,4,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,1,2,4,4,3,1,1,1,2,3,3,4,4,4,1,1,1,1,3,3,3,4,1,3,2,2,2,1,1,1,2,2,1,1,5,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,3,2,4,4,1,1,1,1,1,2,3,1,4,4,1,1,1,1,1,1,1,1,1,1,4,2,2,2,2,1,1,2,1,1,4,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,2,3,2,3,3,2,2,2,2,1,5,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,2,2,1,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,2,2,2,1,1,5,1,2,200902007,14
31.60739198,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,3,3,4,1,2,2,1,3,,5,4,4,3,3,5,5,1,1,2,2,2,2,4,3,3,2,1,3,3,3,4,1,2,2,7,1,2,200902007,14
31.60739198,2,1,,,1,1,1,2,1,1,1,1,1,3,1,2,2,1,2,2,2,4,4,2,1,1,1,1,3,3,4,4,4,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,5,1,2,200902007,14
31.60739198,,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,3,3,2,4,4,2,1,1,1,2,2,3,4,3,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,4,2,1,1,4,1,2,200902007,14
20.90066161,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,3,4,4,1,1,1,1,1,3,1,4,3,4,1,2,1,1,1,1,1,1,1,3,1,3,2,2,3,3,1,,2,1,4,2,2,200902008,15
20.90066161,1,5,,,6,3,1,1,5,1,2,2,1,3,4,2,2,2,1,1,2,4,4,1,1,1,1,2,2,2,4,3,4,4,1,1,2,3,3,3,2,4,2,3,2,2,2,2,2,3,2,3,3,6,2,2,200902008,15
20.90066161,1,6,1,1,1,1,1,1,2,1,1,6,1,3,2,2,2,3,1,2,3,4,4,1,1,3,2,3,2,3,2,4,4,3,2,1,2,3,3,2,2,3,2,3,2,2,2,3,3,3,2,1,1,4,2,2,200902008,15
20.90066161,1,6,1,1,1,1,1,1,6,2,3,5,3,3,3,1,1,3,2,2,3,4,4,2,2,3,3,2,2,1,3,4,4,5,5,1,2,2,2,3,2,5,1,2,2,2,2,1,2,4,1,1,1,5,2,2,200902008,15
20.90066161,1,6,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,1,1,2,3,4,4,2,2,3,3,1,1,3,4,4,4,5,4,1,1,1,1,1,1,1,3,3,2,1,3,1,2,2,2,1,1,5,2,2,200902008,15
20.90066161,1,,2,2,8,8,1,1,5,2,2,2,1,1,3,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,5,1,1,1,1,1,2,3,6,3,2,2,2,2,2,2,3,1,1,1,2,,2,200902008,15
20.90066161,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,4,4,1,1,1,1,1,6,1,3,4,4,1,2,1,1,1,1,1,1,1,,1,2,1,1,1,1,1,2,1,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,3,4,4,1,1,1,1,1,2,2,4,3,3,1,1,1,1,1,1,1,1,1,3,3,2,2,3,3,3,3,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,3,,1,1,1,1,2,1,1,3,1,4,4,4,2,3,2,1,1,1,1,1,1,3,2,1,2,1,1,1,1,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,3,4,4,1,1,1,1,2,3,3,2,3,3,1,2,2,1,1,1,1,1,1,3,2,2,2,1,3,1,1,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3,4,3,2,3,3,3,4,2,1,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,3,4,2,1,1,2,2,2,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3,4,2,2,3,2,1,3,,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,,4,2,2,2,2,3,3,1,1,4,4,2,1,2,1,1,1,3,1,1,1,1,2,2,2,1,3,2,3,2,1,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1,3,4,4,1,1,1,1,1,2,2,4,4,4,1,1,2,1,1,1,1,1,1,1,2,3,2,1,2,3,3,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,2,3,4,4,1,1,1,1,1,3,3,2,4,4,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,4,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,2,2,2,2,4,4,1,1,2,2,1,2,2,2,4,4,1,2,1,1,1,1,1,1,1,1,2,3,1,1,1,1,3,2,1,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,1,2,3,4,4,1,1,1,1,1,6,1,3,4,4,1,2,2,1,1,1,1,1,1,2,3,3,1,1,2,3,4,2,1,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,2,4,4,4,5,5,1,1,1,1,1,1,1,3,3,2,1,3,3,2,1,2,2,2,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,1,2,1,1,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,2,1,5,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,2,2,2,3,4,4,1,1,1,1,1,2,2,4,4,4,5,5,1,1,1,1,1,1,1,3,2,3,2,2,2,2,3,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,1,1,1,1,1,3,3,2,2,3,2,2,3,4,4,1,1,1,1,1,1,2,4,4,4,3,4,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,4,2,2,200902008,15
20.90066161,2,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,2,2,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,5,2,2,200902008,15
22.42518046,1,5,1,1,1,5,1,1,1,1,1,1,1,3,3,2,2,1,1,2,2,3,3,3,2,3,2,2,1,6,2,3,3,4,4,2,4,2,3,1,1,4,2,2,2,2,1,1,1,2,2,2,3,4,2,2,200902008,15
24.38608133,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,3,1,1,3,2,4,4,4,1,5,1,1,1,1,1,1,1,2,4,2,2,3,2,2,1,2,3,3,3,2,1,200902008,15
24.38608133,1,1,1,1,1,1,1,2,1,1,1,1,1,3,3,1,2,2,1,2,2,4,4,1,1,1,1,1,6,3,4,3,4,1,1,2,1,1,1,1,1,1,2,4,3,2,2,3,2,4,2,2,2,3,2,1,200902008,15
24.38608133,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,3,3,3,2,4,4,1,1,3,1,2,3,3,1,3,4,5,4,1,1,1,1,1,1,1,1,3,3,2,1,3,2,1,2,1,2,4,2,1,200902008,15
24.38608133,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,,2,2,2,3,3,2,1,3,1,1,6,1,2,1,2,4,5,2,3,2,4,1,1,5,2,3,2,2,2,3,2,3,2,3,3,3,2,1,200902008,15
24.38608133,1,5,1,1,1,1,1,2,1,1,1,1,2,3,3,1,1,3,2,2,3,4,4,1,3,3,1,1,1,3,4,4,4,3,1,2,2,2,2,2,2,4,3,1,4,2,3,3,3,1,2,3,2,5,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,2,3,4,4,2,2,1,1,1,3,3,4,4,4,2,3,1,1,1,1,1,1,1,2,2,2,2,1,1,2,3,2,1,1,4,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,1,5,1,1,6,1,1,1,2,1,2,3,1,2,4,4,1,1,1,2,1,3,3,4,4,4,1,2,1,1,1,1,1,1,1,3,3,3,1,2,2,2,4,2,2,2,4,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,1,5,2,2,6,3,3,1,2,2,3,1,2,3,4,3,2,2,1,2,1,6,2,3,3,3,5,2,1,1,1,1,3,3,1,2,2,3,2,2,1,2,3,2,1,1,4,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,1,1,1,3,2,4,3,3,1,2,1,1,1,1,1,1,1,2,3,3,2,2,3,3,4,2,3,2,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,4,4,1,1,1,1,1,3,3,4,3,3,1,1,1,1,1,1,1,1,1,2,3,2,2,2,2,2,3,1,1,3,4,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,1,2,1,1,1,1,1,1,1,3,3,2,2,3,2,3,4,2,2,3,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,1,4,2,2,2,2,2,3,4,4,1,1,1,1,1,1,1,2,4,4,5,5,1,1,1,1,1,1,1,2,3,2,2,2,3,1,3,2,3,3,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,1,2,2,4,4,2,1,1,1,2,2,1,4,4,4,1,2,1,1,1,1,1,1,1,2,3,3,2,2,3,1,3,2,3,1,6,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,2,2,3,4,4,1,1,1,1,2,6,2,2,3,3,5,4,1,1,1,4,1,1,1,3,4,2,2,3,2,3,4,2,3,2,4,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,3,3,2,2,5,1,1,1,1,1,1,1,2,4,2,2,1,1,1,4,2,3,2,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,3,2,4,4,5,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,4,2,1,1,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,3,4,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,2,3,2,2,2,1,2,3,2,2,2,3,2,1,200902008,15
24.38608133,2,1,1,1,1,1,1,2,1,1,1,1,1,5,1,1,2,1,1,3,2,1,3,3,2,3,2,3,4,4,4,1,2,2,2,2,2,1,3,1,1,3,3,3,2,2,3,3,3,3,2,2,2,3,2,1,200902008,15
24.38608133,,,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,3,1,3,4,4,1,1,3,2,2,3,2,3,3,3,2,1,1,1,1,1,1,1,1,2,4,2,1,3,1,1,4,1,3,1,3,2,1,200902008,15
25.9571734,1,1,,,1,1,1,,2,1,1,1,3,1,3,1,2,2,1,2,1,4,4,2,1,1,1,2,3,3,4,4,3,2,4,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,2,3,2,1,200902008,15
25.9571734,1,4,1,1,1,1,1,1,2,1,1,2,1,3,3,1,2,2,2,2,2,3,3,1,1,1,1,2,1,2,2,4,4,3,2,1,2,3,3,2,2,3,3,3,2,2,2,1,1,1,2,2,2,3,2,1,200902008,15
25.9571734,1,5,1,1,1,1,1,1,5,1,1,2,1,3,1,1,1,2,2,2,2,4,4,1,1,1,1,2,1,3,3,4,4,5,4,1,2,2,2,2,2,4,2,2,2,2,1,2,2,1,2,1,2,3,2,1,200902008,15
25.9571734,1,5,1,1,1,5,1,1,5,1,1,1,1,3,1,1,2,1,2,2,2,4,3,3,3,3,3,2,2,2,3,3,3,5,5,2,4,4,3,4,4,3,1,2,2,1,1,2,1,2,2,3,2,2,2,1,200902008,15
25.9571734,1,5,2,4,5,3,3,1,5,7,2,2,1,3,1,1,1,1,1,1,3,2,2,2,2,4,4,2,1,1,2,2,2,2,5,2,4,3,3,4,3,6,3,1,2,1,2,1,1,1,2,2,2,7,2,1,200902008,15
25.9571734,1,6,2,2,2,2,3,2,1,1,1,1,1,3,1,1,2,3,1,1,3,4,4,2,1,3,2,3,2,2,3,3,3,5,5,1,2,4,2,1,1,1,1,2,3,2,1,1,1,1,2,3,1,4,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,1,1,4,4,4,2,1,1,1,1,1,1,1,1,2,3,2,1,2,3,2,3,2,1,1,3,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,1,6,1,1,2,1,1,1,1,1,1,2,2,2,4,4,2,2,3,3,1,2,3,4,4,4,1,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,4,2,1,1,4,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,4,4,1,1,1,1,1,1,2,4,3,3,1,1,1,1,1,1,1,1,1,1,3,2,2,1,2,3,2,2,3,3,3,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,3,3,2,4,4,1,1,1,1,1,1,1,2,4,4,1,1,1,1,1,1,1,1,1,2,2,3,2,2,3,2,3,2,1,2,3,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,2,2,4,4,1,1,1,1,1,2,2,4,4,4,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,1,4,2,1,1,4,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,2,4,3,1,1,1,1,1,1,2,4,3,3,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,3,2,1,1,4,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,3,3,4,4,1,1,1,1,1,1,3,3,4,4,5,2,1,1,1,1,1,1,1,1,3,3,2,3,2,1,3,2,1,1,3,2,1,200902008,15
25.9571734,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,3,3,3,4,4,1,1,1,1,2,2,4,4,4,2,1,1,1,1,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,3,2,1,200902008,15
26.05713926,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,4,3,1,1,1,1,1,3,2,2,3,2,2,1,1,1,1,1,1,1,3,1,3,2,2,1,2,1,1,,2,2,3,,3,200902008,15
28.45747189,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,2,2,1,4,4,1,1,1,1,1,1,2,1,1,1,3,5,1,1,1,1,1,1,1,2,2,3,2,2,2,3,2,,1,1,1,,2,200902008,15
28.4575498,2,1,1,1,1,1,1,1,6,2,3,2,2,5,5,2,2,2,2,2,3,4,2,3,3,4,4,4,2,1,4,4,4,2,5,2,1,1,1,3,3,1,1,2,2,1,1,2,1,2,1,2,2,3,2,3,200902008,15
30.53319337,1,,2,3,2,2,1,1,4,2,2,4,3,5,5,1,2,2,2,2,2,4,4,4,4,3,3,2,4,4,4,2,2,1,1,1,1,3,3,3,3,1,1,2,2,2,2,3,2,2,2,3,2,1,1,2,200902008,15
28.78807155,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,3,4,4,1,3,1,1,1,1,1,1,1,2,3,3,2,2,2,2,3,2,1,1,,,2,200902008,16
30.76383781,1,1,1,1,1,1,1,1,3,2,1,6,1,3,3,2,2,1,1,1,3,4,4,1,1,1,,1,6,2,3,4,4,1,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,3,2,1,1,5,2,3,200902008,16
30.76383781,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,4,4,3,3,1,1,1,6,2,3,3,3,5,,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,5,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,4,4,1,1,1,1,1,2,2,4,4,4,5,5,1,1,1,1,1,1,1,1,3,2,2,1,2,1,2,2,1,1,5,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,2,2,2,1,4,4,1,1,1,1,1,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,1,1,7,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,1,6,1,1,4,1,1,1,1,1,1,1,1,3,3,2,1,1,1,1,1,6,1,2,1,1,2,5,2,1,1,1,1,1,1,2,3,2,1,2,1,1,2,2,1,2,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,1,6,2,2,2,1,1,1,1,1,3,2,2,2,4,4,2,2,3,3,1,2,2,3,3,3,2,2,1,1,1,1,2,2,1,2,2,3,2,2,3,2,3,2,1,1,7,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,1,7,3,3,3,3,3,1,1,1,1,3,3,2,3,3,2,2,3,3,3,5,5,3,4,4,5,5,2,4,3,3,4,3,3,2,2,2,1,1,1,2,3,1,1,1,7,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,3,3,3,1,1,2,2,2,3,2,3,3,3,1,1,2,3,1,3,1,1,1,2,2,2,2,1,1,2,1,2,3,1,5,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,2,2,4,4,1,1,2,2,2,2,2,4,4,4,5,1,1,3,1,1,1,1,1,1,1,3,2,1,1,1,1,2,1,1,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,2,2,2,4,4,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,1,2,1,1,5,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,3,4,4,1,1,1,1,1,1,1,4,3,3,1,1,1,1,1,1,1,1,1,3,3,2,2,2,2,2,3,2,1,2,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,3,2,3,3,2,1,1,1,1,6,3,2,3,3,1,2,2,1,1,1,1,1,1,3,3,2,2,2,2,2,3,2,3,3,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,2,1,2,2,4,4,1,1,1,1,,2,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,6,2,3,200902008,16
30.76383781,2,1,1,1,1,1,1,2,1,1,1,1,1,3,1,2,2,2,1,2,3,4,4,1,1,1,1,1,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,2,3,2,1,2,6,2,3,200902008,16
